 8.75266777e-13  1.19999945e+00 
 8.75266777e-13  1.19561140e+00 
 8.75266777e-13  1.19739100e+00 
 8.75266777e-13  1.21099839e+00 
 8.75266777e-13  1.20680907e+00 
 8.75266777e-13  1.20234859e+00 
 8.75266777e-13  1.20580458e+00 
 8.75266777e-13  1.20795583e+00 
 8.75266777e-13  1.20205998e+00 
 8.75266777e-13  1.20018337e+00 
 8.75266777e-13  1.20361531e+00 
 8.75266777e-13  1.21015046e+00 
 8.75266777e-13  1.21103586e+00 
 8.75266777e-13  1.20350453e+00 
 8.75266777e-13  1.19861298e+00 
 8.75266777e-13  1.21738458e+00 
 8.75266777e-13  1.20107977e+00 
 8.75266777e-13  1.20736620e+00 
 8.75266777e-13  1.20556005e+00 
 8.75266777e-13  1.20437201e+00 
 8.75266777e-13  1.20316492e+00 
 8.75266777e-13  1.20727634e+00 
 8.75266777e-13  1.21440368e+00 
 8.75266777e-13  1.19928103e+00 
 8.75266777e-13  1.21184389e+00 
 8.75266777e-13  1.20334092e+00 
 8.75266777e-13  1.19588164e+00 
 8.75266777e-13  1.20690572e+00 
 8.75266777e-13  1.19930383e+00 
 8.75266777e-13  1.19625726e+00 
 8.75266777e-13  1.19967182e+00 
 8.75266777e-13  1.19220270e+00 
 8.75266777e-13  1.20132095e+00 
 8.75266777e-13  1.20057884e+00 
 8.75266777e-13  1.20421330e+00 
 8.75266777e-13  1.20301158e+00 
 8.75266777e-13  1.20199706e+00 
 8.75266777e-13  1.19882409e+00 
 8.75266777e-13  1.19915041e+00 
 8.75266777e-13  1.21497088e+00 
 8.75266777e-13  1.19403028e+00 
 8.75266777e-13  1.19989029e+00 
 8.75266777e-13  1.19841837e+00 
 8.75266777e-13  1.20130461e+00 
 8.75266777e-13  1.19183770e+00 
 8.75266777e-13  1.20608665e+00 
 8.75266777e-13  1.19585132e+00 
 8.75266777e-13  1.19112119e+00 
 8.75266777e-13  1.19977555e+00 
 8.75266777e-13  1.21291716e+00 
 8.75266777e-13  1.19839393e+00 
 8.75266777e-13  1.20077515e+00 
 8.75266777e-13  1.20033828e+00 
 8.75266777e-13  1.20761494e+00 
 8.75266777e-13  1.18562165e+00 
 8.75266777e-13  1.20472239e+00 
 8.75266777e-13  1.20792977e+00 
 8.75266777e-13  1.19745550e+00 
 8.75266777e-13  1.19778967e+00 
 8.75266777e-13  1.20585536e+00 
 8.75266777e-13  1.19664379e+00 
 8.75266777e-13  1.20015333e+00 
 8.75266777e-13  1.19281691e+00 
 8.75266777e-13  1.20591744e+00 
 8.75266777e-13  1.20332857e+00 
 8.75266777e-13  1.19796541e+00 
 8.75266777e-13  1.18394827e+00 
 8.75266777e-13  1.20191756e+00 
 8.75266777e-13  1.19832205e+00 
 8.75266777e-13  1.19697500e+00 
 8.75266777e-13  1.20596273e+00 
 8.75266777e-13  1.20187022e+00 
 8.75266777e-13  1.19917607e+00 
 8.75266777e-13  1.20643470e+00 
 8.75266777e-13  1.20765596e+00 
 8.75266777e-13  1.18481314e+00 
 8.75266777e-13  1.20306537e+00 
 8.75266777e-13  1.21446962e+00 
 8.75266777e-13  1.20726205e+00 
 8.75266777e-13  1.20291430e+00 
 8.75266777e-13  1.20459366e+00 
 8.75266777e-13  1.20700961e+00 
 8.75266777e-13  1.19116009e+00 
 8.75266777e-13  1.19648000e+00 
 8.75266777e-13  1.20150528e+00 
 8.75266777e-13  1.20216649e+00 
 8.75266777e-13  1.19871259e+00 
 8.75266777e-13  1.19820114e+00 
 8.75266777e-13  1.20096474e+00 
 8.75266777e-13  1.20254656e+00 
 8.75266777e-13  1.20186885e+00 
 8.75266777e-13  1.19841885e+00 
 8.75266777e-13  1.20338525e+00 
 8.75266777e-13  1.19601706e+00 
 8.75266777e-13  1.20284504e+00 
 8.75266777e-13  1.20742513e+00 
 8.75266777e-13  1.20653653e+00 
 8.75266777e-13  1.20352612e+00 
 8.75266777e-13  1.20000803e+00 
 8.74471730e-13  1.19587078e+00 
 8.74471730e-13  1.20218503e+00 
 8.74471730e-13  1.19775599e+00 
 8.74471730e-13  1.20027356e+00 
 8.74471730e-13  1.19564834e+00 
 8.74471730e-13  1.21408873e+00 
 8.74471730e-13  1.19547133e+00 
 8.74471730e-13  1.19606446e+00 
 8.74471730e-13  1.20271586e+00 
 8.74471730e-13  1.19994108e+00 
 8.74471730e-13  1.20315649e+00 
 8.74471730e-13  1.20904144e+00 
 8.74471730e-13  1.20218663e+00 
 8.74471730e-13  1.20286893e+00 
 8.74471730e-13  1.19466365e+00 
 8.74471730e-13  1.19440359e+00 
 8.74471730e-13  1.20156445e+00 
 8.74471730e-13  1.19536850e+00 
 8.74471730e-13  1.20510764e+00 
 8.74471730e-13  1.19840164e+00 
 8.74471730e-13  1.18946569e+00 
 8.74471730e-13  1.19963626e+00 
 8.74471730e-13  1.19619135e+00 
 8.74471730e-13  1.20778871e+00 
 8.74471730e-13  1.19008702e+00 
 8.74471730e-13  1.18596425e+00 
 8.74471730e-13  1.21044826e+00 
 8.74471730e-13  1.21322660e+00 
 8.74471730e-13  1.19756490e+00 
 8.74471730e-13  1.19796721e+00 
 8.74471730e-13  1.20308598e+00 
 8.74471730e-13  1.20393972e+00 
 8.74471730e-13  1.20104190e+00 
 8.74471730e-13  1.20429432e+00 
 8.74471730e-13  1.18972135e+00 
 8.74471730e-13  1.20359700e+00 
 8.74471730e-13  1.20373780e+00 
 8.74471730e-13  1.20403330e+00 
 8.74471730e-13  1.20554030e+00 
 8.74471730e-13  1.20358746e+00 
 8.74471730e-13  1.20398951e+00 
 8.74471730e-13  1.20672138e+00 
 8.74471730e-13  1.20850687e+00 
 8.74471730e-13  1.20320711e+00 
 8.74471730e-13  1.19872101e+00 
 8.74471730e-13  1.20288621e+00 
 8.74471730e-13  1.18956372e+00 
 8.74471730e-13  1.19760986e+00 
 8.74471730e-13  1.19920487e+00 
 8.74471730e-13  1.19378769e+00 
 8.74471730e-13  1.19362487e+00 
 8.74471730e-13  1.20686743e+00 
 8.74471730e-13  1.18796748e+00 
 8.74471730e-13  1.20876893e+00 
 8.74471730e-13  1.19404333e+00 
 8.74471730e-13  1.19719331e+00 
 8.74471730e-13  1.20988470e+00 
 8.74471730e-13  1.20344702e+00 
 8.74471730e-13  1.19764492e+00 
 8.74471730e-13  1.20494764e+00 
 8.74471730e-13  1.20369890e+00 
 8.74471730e-13  1.19744262e+00 
 8.74471730e-13  1.20997725e+00 
 8.74471730e-13  1.21064094e+00 
 8.74471730e-13  1.19849761e+00 
 8.74471730e-13  1.18660362e+00 
 8.74471730e-13  1.21003717e+00 
 8.74471730e-13  1.20596650e+00 
 8.74471730e-13  1.20382110e+00 
 8.74471730e-13  1.19794663e+00 
 8.74471730e-13  1.20011451e+00 
 8.74471730e-13  1.19500939e+00 
 8.74471730e-13  1.20938264e+00 
 8.74471730e-13  1.20404851e+00 
 8.74471730e-13  1.19632170e+00 
 8.74471730e-13  1.20744506e+00 
 8.74471730e-13  1.20889173e+00 
 8.74471730e-13  1.19575008e+00 
 8.74471730e-13  1.19343620e+00 
 8.74471730e-13  1.19319525e+00 
 8.74471730e-13  1.20236695e+00 
 8.74471730e-13  1.19205112e+00 
 8.74471730e-13  1.20244232e+00 
 8.74471730e-13  1.19599346e+00 
 8.74471730e-13  1.19456730e+00 
 8.74471730e-13  1.21174702e+00 
 8.74471730e-13  1.21127893e+00 
 8.74471730e-13  1.19058860e+00 
 8.74471730e-13  1.20760188e+00 
 8.74471730e-13  1.20876437e+00 
 8.74471730e-13  1.19828656e+00 
 8.74471730e-13  1.20211927e+00 
 8.74471730e-13  1.20349878e+00 
 8.74471730e-13  1.20565020e+00 
 8.74471730e-13  1.19076369e+00 
 8.74471730e-13  1.19460588e+00 
 8.74471730e-13  1.19193487e+00 
 8.74471730e-13  1.20405904e+00 
 8.74471730e-13  1.19437772e+00 
 8.78705484e-13  1.19353985e+00 
 8.78705484e-13  1.20543693e+00 
 8.78705484e-13  1.20898232e+00 
 8.78705484e-13  1.19071861e+00 
 8.78705484e-13  1.20390133e+00 
 8.78705484e-13  1.21674544e+00 
 8.78705484e-13  1.21067306e+00 
 8.78705484e-13  1.19387164e+00 
 8.78705484e-13  1.20636027e+00 
 8.78705484e-13  1.19684333e+00 
 8.78705484e-13  1.20455205e+00 
 8.78705484e-13  1.20292754e+00 
 8.78705484e-13  1.20080934e+00 
 8.78705484e-13  1.21083828e+00 
 8.78705484e-13  1.20466202e+00 
 8.78705484e-13  1.20328036e+00 
 8.78705484e-13  1.20369431e+00 
 8.78705484e-13  1.20754950e+00 
 8.78705484e-13  1.20005036e+00 
 8.78705484e-13  1.21427537e+00 
 8.78705484e-13  1.19889635e+00 
 8.78705484e-13  1.18315152e+00 
 8.78705484e-13  1.20096482e+00 
 8.78705484e-13  1.20165047e+00 
 8.78705484e-13  1.20224703e+00 
 8.78705484e-13  1.21056556e+00 
 8.78705484e-13  1.20413367e+00 
 8.78705484e-13  1.20362777e+00 
 8.78705484e-13  1.20640689e+00 
 8.78705484e-13  1.19718007e+00 
 8.78705484e-13  1.20013271e+00 
 8.78705484e-13  1.20264911e+00 
 8.78705484e-13  1.19464179e+00 
 8.78705484e-13  1.20759482e+00 
 8.78705484e-13  1.20267882e+00 
 8.78705484e-13  1.18868272e+00 
 8.78705484e-13  1.20112908e+00 
 8.78705484e-13  1.19653805e+00 
 8.78705484e-13  1.20076540e+00 
 8.78705484e-13  1.20195322e+00 
 8.78705484e-13  1.20304172e+00 
 8.78705484e-13  1.20023807e+00 
 8.78705484e-13  1.21084458e+00 
 8.78705484e-13  1.19995373e+00 
 8.78705484e-13  1.19312190e+00 
 8.78705484e-13  1.19396893e+00 
